Created As Omnic File,PLAS 158
Raman Shift / cm-1,INT
3418.58,-7
3417.61,-8
3416.65,-5
3415.68,-1
3414.72,-1
3413.76,-3
3412.79,-3
3411.83,-3
3410.86,-4
3409.90,-4
3408.94,-3
3407.97,-2
3407.01,-1
3406.04,0
3405.08,2
3404.11,0
3403.15,-2
3402.19,-1
3401.22,1
3400.26,-3
3399.29,-7
3398.33,-7
3397.36,-7
3396.40,-5
3395.44,-2
3394.47,1
3393.51,2
3392.54,0
3391.58,3
3390.61,8
3389.65,9
3388.69,6
3387.72,4
3386.76,2
3385.79,2
3384.83,2
3383.87,2
3382.90,0
3381.94,-2
3380.97,-1
3380.01,1
3379.04,1
3378.08,-0
3377.12,0
3376.15,2
3375.19,5
3374.22,8
3373.26,7
3372.29,6
3371.33,3
3370.37,2
3369.40,4
3368.44,3
3367.47,-1
3366.51,-3
3365.54,-1
3364.58,0
3363.62,1
3362.65,-0
3361.69,-3
3360.72,-4
3359.76,-3
3358.80,-3
3357.83,-1
3356.87,1
3355.90,1
3354.94,0
3353.97,-3
3353.01,-6
3352.05,-7
3351.08,-3
3350.12,-0
3349.15,-0
3348.19,-3
3347.22,-6
3346.26,-5
3345.30,-3
3344.33,-2
3343.37,-3
3342.40,-1
3341.44,0
3340.47,-0
3339.51,-1
3338.55,-4
3337.58,-7
3336.62,-8
3335.65,-8
3334.69,-7
3333.73,-6
3332.76,-5
3331.80,-5
3330.83,-6
3329.87,-5
3328.90,-6
3327.94,-8
3326.98,-9
3326.01,-9
3325.05,-7
3324.08,-5
3323.12,-4
3322.15,-5
3321.19,-4
3320.23,-3
3319.26,-2
3318.30,-2
3317.33,-3
3316.37,-5
3315.40,-6
3314.44,-5
3313.48,-4
3312.51,-5
3311.55,-7
3310.58,-8
3309.62,-5
3308.66,-1
3307.69,-0
3306.73,0
3305.76,0
3304.80,-2
3303.83,-7
3302.87,-6
3301.91,-2
3300.94,-1
3299.98,-0
3299.01,-0
3298.05,-0
3297.08,0
3296.12,-1
3295.16,-3
3294.19,-2
3293.23,2
3292.26,5
3291.30,2
3290.33,-2
3289.37,-4
3288.41,-5
3287.44,-6
3286.48,-4
3285.51,-3
3284.55,-4
3283.59,-7
3282.62,-5
3281.66,0
3280.69,3
3279.73,6
3278.76,5
3277.80,2
3276.84,-1
3275.87,-5
3274.91,-6
3273.94,-6
3272.98,-5
3272.01,-2
3271.05,2
3270.09,3
3269.12,0
3268.16,-1
3267.19,-2
3266.23,-1
3265.26,1
3264.30,1
3263.34,0
3262.37,-0
3261.41,-0
3260.44,-0
3259.48,1
3258.51,2
3257.55,2
3256.59,0
3255.62,-2
3254.66,-3
3253.69,-3
3252.73,-2
3251.77,0
3250.80,1
3249.84,-0
3248.87,-2
3247.91,1
3246.94,4
3245.98,3
3245.02,2
3244.05,4
3243.09,4
3242.12,-0
3241.16,-5
3240.19,-5
3239.23,-3
3238.27,1
3237.30,4
3236.34,6
3235.37,7
3234.41,7
3233.44,5
3232.48,3
3231.52,4
3230.55,5
3229.59,3
3228.62,-0
3227.66,0
3226.70,2
3225.73,-1
3224.77,-2
3223.80,2
3222.84,3
3221.87,2
3220.91,0
3219.95,-0
3218.98,-0
3218.02,-1
3217.05,-1
3216.09,-1
3215.12,0
3214.16,3
3213.20,1
3212.23,-2
3211.27,0
3210.30,3
3209.34,1
3208.37,-2
3207.41,-5
3206.45,-6
3205.48,-1
3204.52,3
3203.55,-1
3202.59,-3
3201.63,-1
3200.66,0
3199.70,-1
3198.73,-1
3197.77,1
3196.80,1
3195.84,0
3194.88,0
3193.91,-1
3192.95,-1
3191.98,-2
3191.02,-3
3190.05,-5
3189.09,-4
3188.13,-1
3187.16,0
3186.20,1
3185.23,-0
3184.27,-2
3183.30,-1
3182.34,1
3181.38,0
3180.41,1
3179.45,3
3178.48,5
3177.52,8
3176.56,8
3175.59,3
3174.63,1
3173.66,1
3172.70,-2
3171.73,-6
3170.77,-3
3169.81,3
3168.84,4
3167.88,2
3166.91,-1
3165.95,-3
3164.98,-6
3164.02,-9
3163.06,-8
3162.09,-6
3161.13,-5
3160.16,-4
3159.20,-4
3158.23,-5
3157.27,-4
3156.31,-2
3155.34,0
3154.38,1
3153.41,-1
3152.45,-4
3151.49,-5
3150.52,-5
3149.56,-5
3148.59,-3
3147.63,-0
3146.66,1
3145.70,0
3144.74,-1
3143.77,-3
3142.81,-4
3141.84,-3
3140.88,-2
3139.91,-1
3138.95,-4
3137.99,-7
3137.02,-7
3136.06,-6
3135.09,-5
3134.13,-5
3133.16,-8
3132.20,-11
3131.24,-12
3130.27,-12
3129.31,-10
3128.34,-9
3127.38,-10
3126.42,-12
3125.45,-13
3124.49,-11
3123.52,-9
3122.56,-10
3121.59,-13
3120.63,-15
3119.67,-15
3118.70,-12
3117.74,-10
3116.77,-10
3115.81,-13
3114.84,-16
3113.88,-18
3112.92,-16
3111.95,-12
3110.99,-10
3110.02,-11
3109.06,-17
3108.09,-21
3107.13,-21
3106.17,-22
3105.20,-22
3104.24,-21
3103.27,-21
3102.31,-18
3101.34,-13
3100.38,-12
3099.42,-15
3098.45,-16
3097.49,-16
3096.52,-19
3095.56,-22
3094.60,-21
3093.63,-17
3092.67,-18
3091.70,-20
3090.74,-19
3089.77,-17
3088.81,-11
3087.85,-6
3086.88,-9
3085.92,-13
3084.95,-15
3083.99,-13
3083.02,-10
3082.06,-8
3081.10,-9
3080.13,-10
3079.17,-10
3078.20,-10
3077.24,-11
3076.27,-10
3075.31,-9
3074.35,-6
3073.38,-3
3072.42,-2
3071.45,-4
3070.49,-5
3069.53,-6
3068.56,-7
3067.60,-7
3066.63,-5
3065.67,-1
3064.70,0
3063.74,-1
3062.78,-5
3061.81,-9
3060.85,-9
3059.88,-5
3058.92,-4
3057.95,-2
3056.99,3
3056.03,7
3055.06,1
3054.10,-5
3053.13,-3
3052.17,1
3051.20,2
3050.24,-0
3049.28,-4
3048.31,-5
3047.35,-2
3046.38,2
3045.42,4
3044.46,3
3043.49,0
3042.53,-1
3041.56,-1
3040.60,2
3039.63,3
3038.67,4
3037.71,5
3036.74,5
3035.78,3
3034.81,1
3033.85,1
3032.88,2
3031.92,5
3030.96,7
3029.99,7
3029.03,5
3028.06,5
3027.10,5
3026.13,6
3025.17,6
3024.21,6
3023.24,6
3022.28,8
3021.31,8
3020.35,6
3019.39,7
3018.42,11
3017.46,14
3016.49,15
3015.53,15
3014.56,15
3013.60,16
3012.64,19
3011.67,19
3010.71,18
3009.74,20
3008.78,20
3007.81,17
3006.85,17
3005.89,24
3004.92,27
3003.96,24
3002.99,21
3002.03,20
3001.06,22
3000.10,24
2999.14,26
2998.17,26
2997.21,28
2996.24,32
2995.28,34
2994.32,33
2993.35,34
2992.39,34
2991.42,34
2990.46,38
2989.49,44
2988.53,50
2987.57,55
2986.60,57
2985.64,58
2984.67,60
2983.71,63
2982.74,67
2981.78,71
2980.82,75
2979.85,79
2978.89,84
2977.92,90
2976.96,97
2975.99,100
2975.03,102
2974.07,109
2973.10,116
2972.14,121
2971.17,125
2970.21,134
2969.25,145
2968.28,154
2967.32,165
2966.35,178
2965.39,189
2964.42,198
2963.46,206
2962.50,214
2961.53,223
2960.57,232
2959.60,240
2958.64,249
2957.67,257
2956.71,265
2955.75,274
2954.78,283
2953.82,291
2952.85,300
2951.89,315
2950.92,337
2949.96,363
2949.00,392
2948.03,421
2947.07,448
2946.10,486
2945.14,537
2944.17,586
2943.21,633
2942.25,685
2941.28,741
2940.32,794
2939.35,844
2938.39,893
2937.43,939
2936.46,977
2935.50,1005
2934.53,1041
2933.57,1080
2932.60,1107
2931.64,1122
2930.68,1139
2929.71,1162
2928.75,1179
2927.78,1190
2926.82,1202
2925.85,1210
2924.89,1213
2923.93,1214
2922.96,1220
2922.00,1230
2921.03,1240
2920.07,1248
2919.10,1254
2918.14,1261
2917.18,1277
2916.21,1297
2915.25,1313
2914.28,1327
2913.32,1350
2912.36,1379
2911.39,1414
2910.43,1452
2909.46,1494
2908.50,1538
2907.53,1583
2906.57,1628
2905.61,1677
2904.64,1726
2903.68,1765
2902.71,1805
2901.75,1851
2900.78,1893
2899.82,1927
2898.86,1957
2897.89,1986
2896.93,2016
2895.96,2045
2895.00,2073
2894.03,2102
2893.07,2137
2892.11,2180
2891.14,2236
2890.18,2314
2889.21,2413
2888.25,2548
2887.29,2722
2886.32,2943
2885.36,3194
2884.39,3450
2883.43,3682
2882.46,3856
2881.50,3944
2880.54,3870
2879.57,3673
2878.61,3347
2877.64,2973
2876.68,2642
2875.71,2370
2874.75,2186
2873.79,2055
2872.82,1959
2871.86,1890
2870.89,1842
2869.93,1813
2868.96,1797
2868.00,1797
2867.04,1806
2866.07,1824
2865.11,1847
2864.14,1878
2863.18,1920
2862.22,1969
2861.25,2021
2860.29,2080
2859.32,2148
2858.36,2225
2857.39,2310
2856.43,2400
2855.47,2498
2854.50,2607
2853.54,2724
2852.57,2834
2851.61,2934
2850.64,3026
2849.68,3115
2848.72,3176
2847.75,3188
2846.79,3149
2845.82,3050
2844.86,2900
2843.89,2700
2842.93,2471
2841.97,2227
2841.00,1979
2840.04,1733
2839.07,1503
2838.11,1296
2837.15,1110
2836.18,951
2835.22,814
2834.25,695
2833.29,596
2832.32,517
2831.36,452
2830.40,396
2829.43,348
2828.47,309
2827.50,276
2826.54,250
2825.57,225
2824.61,199
2823.65,179
2822.68,167
2821.72,158
2820.75,146
2819.79,134
2818.82,125
2817.86,115
2816.90,105
2815.93,96
2814.97,90
2814.00,87
2813.04,84
2812.08,78
2811.11,69
2810.15,64
2809.18,65
2808.22,63
2807.25,54
2806.29,47
2805.33,49
2804.36,50
2803.40,45
2802.43,41
2801.47,38
2800.50,35
2799.54,33
2798.58,32
2797.61,33
2796.65,31
2795.68,23
2794.72,18
2793.75,18
2792.79,18
2791.83,15
2790.86,12
2789.90,10
2788.93,8
2787.97,8
2787.00,9
2786.04,13
2785.08,14
2784.11,12
2783.15,7
2782.18,4
2781.22,1
2780.26,-5
2779.29,-7
2778.33,-3
2777.36,0
2776.40,0
2775.43,-3
2774.47,-8
2773.51,-8
2772.54,-3
2771.58,-0
2770.61,-2
2769.65,-5
2768.68,-5
2767.72,-3
2766.76,-0
2765.79,1
2764.83,-1
2763.86,-1
2762.90,1
2761.93,4
2760.97,7
2760.01,10
2759.04,13
2758.08,15
2757.11,14
2756.15,10
2755.19,7
2754.22,7
2753.26,12
2752.29,18
2751.33,22
2750.36,23
2749.40,27
2748.44,29
2747.47,30
2746.51,31
2745.54,34
2744.58,39
2743.61,44
2742.65,49
2741.69,53
2740.72,57
2739.76,62
2738.79,69
2737.83,74
2736.86,78
2735.90,84
2734.94,94
2733.97,106
2733.01,119
2732.04,128
2731.08,134
2730.12,142
2729.15,152
2728.19,167
2727.22,183
2726.26,194
2725.29,198
2724.33,196
2723.37,193
2722.40,193
2721.44,196
2720.47,196
2719.51,195
2718.54,193
2717.58,190
2716.62,186
2715.65,179
2714.69,170
2713.72,162
2712.76,155
2711.79,149
2710.83,140
2709.87,130
2708.90,124
2707.94,119
2706.97,110
2706.01,99
2705.05,90
2704.08,84
2703.12,81
2702.15,80
2701.19,75
2700.22,66
2699.26,59
2698.30,54
2697.33,50
2696.37,42
2695.40,38
2694.44,41
2693.47,41
2692.51,36
2691.55,31
2690.58,27
2689.62,26
2688.65,28
2687.69,29
2686.72,25
2685.76,22
2684.80,19
2683.83,17
2682.87,17
2681.90,16
2680.94,12
2679.98,9
2679.01,8
2678.05,7
2677.08,5
2676.12,3
2675.15,2
2674.19,1
2673.23,1
2672.26,2
2671.30,-2
2670.33,-6
2669.37,-7
2668.40,-7
2667.44,-10
2666.48,-12
2665.51,-7
2664.55,1
2663.58,2
2662.62,-1
2661.65,-2
2660.69,-1
2659.73,-0
2658.76,-0
2657.80,2
2656.83,6
2655.87,10
2654.91,13
2653.94,10
2652.98,5
2652.01,2
2651.05,3
2650.08,4
2649.12,5
2648.16,3
2647.19,-1
2646.23,-4
2645.26,-5
2644.30,-4
2643.33,-2
2642.37,1
2641.41,3
2640.44,3
2639.48,1
2638.51,-3
2637.55,-6
2636.58,-7
2635.62,-10
2634.66,-12
2633.69,-10
2632.73,-9
2631.76,-14
2630.80,-17
2629.83,-15
2628.87,-9
2627.91,-2
2626.94,2
2625.98,-2
2625.01,-7
2624.05,-8
2623.09,-3
2622.12,1
2621.16,5
2620.19,2
2619.23,-1
2618.26,1
2617.30,5
2616.34,8
2615.37,9
2614.41,10
2613.44,11
2612.48,9
2611.51,7
2610.55,7
2609.59,11
2608.62,13
2607.66,12
2606.69,10
2605.73,9
2604.76,7
2603.80,7
2602.84,9
2601.87,13
2600.91,18
2599.94,22
2598.98,22
2598.02,17
2597.05,11
2596.09,11
2595.12,13
2594.16,15
2593.19,16
2592.23,18
2591.27,20
2590.30,21
2589.34,20
2588.37,21
2587.41,23
2586.44,21
2585.48,19
2584.52,18
2583.55,18
2582.59,12
2581.62,7
2580.66,8
2579.69,11
2578.73,9
2577.77,3
2576.80,-1
2575.84,-2
2574.87,-1
2573.91,1
2572.95,3
2571.98,3
2571.02,1
2570.05,-0
2569.09,0
2568.12,2
2567.16,3
2566.20,3
2565.23,1
2564.27,1
2563.30,2
2562.34,-1
2561.37,-2
2560.41,1
2559.45,2
2558.48,-2
2557.52,-7
2556.55,-9
2555.59,-8
2554.62,-5
2553.66,-3
2552.70,-4
2551.73,-4
2550.77,-4
2549.80,-4
2548.84,-6
2547.88,-9
2546.91,-8
2545.95,-6
2544.98,-7
2544.02,-8
2543.05,-5
2542.09,-0
2541.13,-0
2540.16,-4
2539.20,-7
2538.23,-4
2537.27,-0
2536.30,1
2535.34,2
2534.38,4
2533.41,7
2532.45,8
2531.48,5
2530.52,-2
2529.55,-7
2528.59,-4
2527.63,0
2526.66,0
2525.70,-2
2524.73,-1
2523.77,2
2522.81,-2
2521.84,-6
2520.88,-0
2519.91,12
2518.95,10
2517.98,-1
2517.02,-8
2516.06,-8
2515.09,-5
2514.13,-0
2513.16,5
2512.20,5
2511.23,3
2510.27,0
2509.31,-0
2508.34,1
2507.38,4
2506.41,3
2505.45,2
2504.48,3
2503.52,5
2502.56,5
2501.59,6
2500.63,7
2499.66,8
2498.70,3
2497.74,-2
2496.77,1
2495.81,7
2494.84,8
2493.88,5
2492.91,3
2491.95,3
2490.99,2
2490.02,1
2489.06,2
2488.09,2
2487.13,2
2486.16,3
2485.20,4
2484.24,5
2483.27,7
2482.31,8
2481.34,6
2480.38,1
2479.41,-4
2478.45,-3
2477.49,0
2476.52,0
2475.56,-1
2474.59,-3
2473.63,-3
2472.66,-1
2471.70,1
2470.74,-0
2469.77,-3
2468.81,0
2467.84,8
2466.88,9
2465.92,4
2464.95,2
2463.99,3
2463.02,4
2462.06,4
2461.09,2
2460.13,-1
2459.17,-2
2458.20,4
2457.24,11
2456.27,11
2455.31,12
2454.34,17
2453.38,24
2452.42,31
2451.45,35
2450.49,36
2449.52,38
2448.56,42
2447.59,47
2446.63,53
2445.67,59
2444.70,65
2443.74,72
2442.77,86
2441.81,104
2440.85,112
2439.88,113
2438.92,112
2437.95,110
2436.99,109
2436.02,112
2435.06,111
2434.10,102
2433.13,90
2432.17,86
2431.20,83
2430.24,78
2429.27,71
2428.31,62
2427.35,52
2426.38,43
2425.42,35
2424.45,29
2423.49,25
2422.52,24
2421.56,26
2420.60,28
2419.63,27
2418.67,24
2417.70,20
2416.74,17
2415.78,12
2414.81,6
2413.85,0
2412.88,-4
2411.92,-6
2410.95,-4
2409.99,-0
2409.03,0
2408.06,-0
2407.10,-1
2406.13,-4
2405.17,-6
2404.20,-5
2403.24,-4
2402.28,0
2401.31,6
2400.35,3
2399.38,-4
2398.42,-7
2397.45,-4
2396.49,-1
2395.53,-2
2394.56,-6
2393.60,-10
2392.63,-13
2391.67,-13
2390.71,-10
2389.74,-5
2388.78,0
2387.81,1
2386.85,-2
2385.88,-6
2384.92,-9
2383.96,-9
2382.99,-6
2382.03,-6
2381.06,-6
2380.10,-2
2379.13,7
2378.17,14
2377.21,15
2376.24,13
2375.28,10
2374.31,4
2373.35,-4
2372.38,-10
2371.42,-8
2370.46,-2
2369.49,2
2368.53,3
2367.56,4
2366.60,7
2365.64,8
2364.67,8
2363.71,6
2362.74,4
2361.78,5
2360.81,8
2359.85,10
2358.89,6
2357.92,0
2356.96,-2
2355.99,1
2355.03,4
2354.06,7
2353.10,6
2352.14,1
2351.17,0
2350.21,3
2349.24,5
2348.28,8
2347.31,10
2346.35,7
2345.39,4
2344.42,1
2343.46,0
2342.49,2
2341.53,2
2340.57,-1
2339.60,-4
2338.64,-3
2337.67,0
2336.71,2
2335.74,2
2334.78,3
2333.82,4
2332.85,4
2331.89,4
2330.92,7
2329.96,12
2328.99,17
2328.03,19
2327.07,18
2326.10,16
2325.14,13
2324.17,9
2323.21,4
2322.24,-2
2321.28,-8
2320.32,-10
2319.35,-10
2318.39,-10
2317.42,-8
2316.46,-5
2315.49,-0
2314.53,-1
2313.57,-5
2312.60,-7
2311.64,-7
2310.67,-6
2309.71,-3
2308.75,-3
2307.78,-6
2306.82,-9
2305.85,-10
2304.89,-10
2303.92,-10
2302.96,-9
2302.00,-8
2301.03,-9
2300.07,-10
2299.10,-9
2298.14,-8
2297.17,-7
2296.21,-6
2295.25,-6
2294.28,-9
2293.32,-10
2292.35,-6
2291.39,2
2290.42,6
2289.46,2
2288.50,-6
2287.53,-12
2286.57,-13
2285.60,-8
2284.64,-1
2283.68,1
2282.71,0
2281.75,1
2280.78,3
2279.82,4
2278.85,4
2277.89,3
2276.93,4
2275.96,6
2275.00,6
2274.03,5
2273.07,6
2272.10,8
2271.14,8
2270.18,9
2269.21,11
2268.25,11
2267.28,9
2266.32,7
2265.35,7
2264.39,10
2263.43,12
2262.46,13
2261.50,15
2260.53,19
2259.57,22
2258.61,17
2257.64,5
2256.68,-2
2255.71,-4
2254.75,-3
2253.78,4
2252.82,11
2251.86,16
2250.89,15
2249.93,12
2248.96,14
2248.00,23
2247.03,23
2246.07,13
2245.11,7
2244.14,5
2243.18,4
2242.21,4
2241.25,1
2240.28,-1
2239.32,-2
2238.36,-1
2237.39,0
2236.43,3
2235.46,4
2234.50,1
2233.54,-2
2232.57,-1
2231.61,4
2230.64,9
2229.68,9
2228.71,4
2227.75,-1
2226.79,-3
2225.82,-3
2224.86,-2
2223.89,1
2222.93,5
2221.96,6
2221.00,6
2220.04,5
2219.07,1
2218.11,-0
2217.14,4
2216.18,9
2215.21,11
2214.25,14
2213.29,17
2212.32,15
2211.36,7
2210.39,3
2209.43,5
2208.47,9
2207.50,9
2206.54,5
2205.57,0
2204.61,-2
2203.64,0
2202.68,3
2201.72,5
2200.75,11
2199.79,15
2198.82,17
2197.86,16
2196.89,11
2195.93,5
2194.97,1
2194.00,-0
2193.04,-0
2192.07,-0
2191.11,4
2190.14,13
2189.18,17
2188.22,16
2187.25,14
2186.29,14
2185.32,16
2184.36,20
2183.40,20
2182.43,14
2181.47,4
2180.50,-0
2179.54,4
2178.57,6
2177.61,1
2176.65,-2
2175.68,-4
2174.72,-5
2173.75,-4
2172.79,-3
2171.82,-6
2170.86,-9
2169.90,-8
2168.93,-4
2167.97,-3
2167.00,-5
2166.04,-11
2165.07,-18
2164.11,-21
2163.15,-19
2162.18,-15
2161.22,-12
2160.25,-11
2159.29,-12
2158.32,-11
2157.36,-5
2156.40,0
2155.43,-7
2154.47,-20
2153.50,-26
2152.54,-20
2151.58,-14
2150.61,-13
2149.65,-15
2148.68,-16
2147.72,-16
2146.75,-14
2145.79,-11
2144.83,-8
2143.86,-7
2142.90,-11
2141.93,-17
2140.97,-19
2140.00,-14
2139.04,-9
2138.08,-11
2137.11,-14
2136.15,-13
2135.18,-13
2134.22,-13
2133.25,-9
2132.29,-6
2131.33,-5
2130.36,-5
2129.40,-7
2128.43,-9
2127.47,-9
2126.51,-6
2125.54,-4
2124.58,-2
2123.61,-1
2122.65,-1
2121.68,-4
2120.72,-6
2119.76,-6
2118.79,-4
2117.83,-2
2116.86,-3
2115.90,-6
2114.93,-10
2113.97,-12
2113.01,-8
2112.04,-4
2111.08,-4
2110.11,-5
2109.15,-5
2108.18,-5
2107.22,-7
2106.26,-7
2105.29,-6
2104.33,-3
2103.36,-3
2102.40,-9
2101.44,-12
2100.47,-8
2099.51,-5
2098.54,-4
2097.58,-5
2096.61,-8
2095.65,-13
2094.69,-14
2093.72,-14
2092.76,-11
2091.79,-5
2090.83,-3
2089.86,-6
2088.90,-8
2087.94,-6
2086.97,-4
2086.01,-2
2085.04,-0
2084.08,-3
2083.11,-7
2082.15,-8
2081.19,-4
2080.22,-3
2079.26,-4
2078.29,-3
2077.33,-2
2076.37,-0
2075.40,1
2074.44,0
2073.47,0
2072.51,0
2071.54,-2
2070.58,-8
2069.62,-12
2068.65,-14
2067.69,-13
2066.72,-10
2065.76,-5
2064.79,2
2063.83,6
2062.87,3
2061.90,-3
2060.94,-6
2059.97,-7
2059.01,-6
2058.04,-5
2057.08,-5
2056.12,-7
2055.15,-10
2054.19,-11
2053.22,-10
2052.26,-13
2051.30,-18
2050.33,-18
2049.37,-14
2048.40,-9
2047.44,-3
2046.47,-1
2045.51,-6
2044.55,-10
2043.58,-11
2042.62,-10
2041.65,-9
2040.69,-6
2039.72,-6
2038.76,-7
2037.80,-10
2036.83,-13
2035.87,-17
2034.90,-17
2033.94,-14
2032.97,-10
2032.01,-8
2031.05,-9
2030.08,-12
2029.12,-15
2028.15,-18
2027.19,-19
2026.23,-17
2025.26,-14
2024.30,-12
2023.33,-9
2022.37,-4
2021.40,-3
2020.44,-11
2019.48,-18
2018.51,-22
2017.55,-22
2016.58,-19
2015.62,-15
2014.65,-17
2013.69,-23
2012.73,-24
2011.76,-18
2010.80,-10
2009.83,-4
2008.87,-2
2007.90,-5
2006.94,-11
2005.98,-18
2005.01,-25
2004.05,-27
2003.08,-24
2002.12,-21
2001.15,-19
2000.19,-19
1999.23,-17
1998.26,-17
1997.30,-18
1996.33,-17
1995.37,-19
1994.41,-20
1993.44,-20
1992.48,-20
1991.51,-18
1990.55,-13
1989.58,-10
1988.62,-10
1987.66,-11
1986.69,-10
1985.73,-10
1984.76,-11
1983.80,-10
1982.83,-7
1981.87,-1
1980.91,3
1979.94,2
1978.98,-2
1978.01,-7
1977.05,-8
1976.08,-7
1975.12,-6
1974.16,-7
1973.19,-8
1972.23,-10
1971.26,-10
1970.30,-6
1969.34,1
1968.37,6
1967.41,8
1966.44,8
1965.48,5
1964.51,0
1963.55,2
1962.59,7
1961.62,8
1960.66,6
1959.69,1
1958.73,-2
1957.76,0
1956.80,3
1955.84,7
1954.87,12
1953.91,14
1952.94,11
1951.98,7
1951.01,6
1950.05,9
1949.09,12
1948.12,14
1947.16,14
1946.19,11
1945.23,7
1944.27,5
1943.30,7
1942.34,11
1941.37,16
1940.41,19
1939.44,18
1938.48,14
1937.52,12
1936.55,9
1935.59,5
1934.62,3
1933.66,6
1932.69,13
1931.73,14
1930.77,8
1929.80,2
1928.84,2
1927.87,4
1926.91,3
1925.94,3
1924.98,4
1924.02,6
1923.05,6
1922.09,6
1921.12,6
1920.16,4
1919.20,3
1918.23,3
1917.27,5
1916.30,7
1915.34,5
1914.37,-0
1913.41,-7
1912.45,-11
1911.48,-11
1910.52,-9
1909.55,-8
1908.59,-8
1907.62,-9
1906.66,-11
1905.70,-14
1904.73,-15
1903.77,-12
1902.80,-7
1901.84,-3
1900.87,-1
1899.91,-3
1898.95,-5
1897.98,-5
1897.02,-2
1896.05,1
1895.09,6
1894.13,11
1893.16,9
1892.20,3
1891.23,0
1890.27,2
1889.30,3
1888.34,1
1887.38,-0
1886.41,3
1885.45,9
1884.48,12
1883.52,10
1882.55,4
1881.59,0
1880.63,0
1879.66,3
1878.70,5
1877.73,4
1876.77,-0
1875.80,-3
1874.84,-3
1873.88,1
1872.91,6
1871.95,8
1870.98,4
1870.02,-3
1869.06,-3
1868.09,3
1867.13,6
1866.16,6
1865.20,4
1864.23,0
1863.27,-3
1862.31,-5
1861.34,-5
1860.38,-4
1859.41,-2
1858.45,-2
1857.48,-2
1856.52,0
1855.56,6
1854.59,11
1853.63,13
1852.66,13
1851.70,10
1850.73,2
1849.77,-2
1848.81,-2
1847.84,-0
1846.88,1
1845.91,2
1844.95,2
1843.98,3
1843.02,6
1842.06,10
1841.09,8
1840.13,-0
1839.16,-9
1838.20,-15
1837.24,-15
1836.27,-10
1835.31,-4
1834.34,-1
1833.38,0
1832.41,-3
1831.45,-8
1830.49,-12
1829.52,-14
1828.56,-14
1827.59,-15
1826.63,-14
1825.66,-8
1824.70,0
1823.74,3
1822.77,1
1821.81,-0
1820.84,-3
1819.88,-8
1818.91,-13
1817.95,-12
1816.99,-9
1816.02,-8
1815.06,-10
1814.09,-13
1813.13,-13
1812.17,-12
1811.20,-7
1810.24,-2
1809.27,1
1808.31,-1
1807.34,-2
1806.38,0
1805.42,2
1804.45,-1
1803.49,-7
1802.52,-9
1801.56,-8
1800.59,-5
